CNTRYID	SEQID	PS1_u01a_num_of_created_emails	PS1_u01a_num_of_diff_emails_views	PS1_u01a_num_of_email_views	PS1_u01a_num_of_revisited_emails	PS1_u01a_seq_of_viewed_emails	PS1_u01a_num_help	PS1_u01a_first_interaction_time	PS1_u01a_time_on_task	PS1_u01a_num_cancel	PS1_u01b_num_of_created_emails	PS1_u01b_num_of_diff_emails_views	PS1_u01b_num_of_email_views	PS1_u01b_num_of_revisited_emails	PS1_u01b_seq_of_viewed_emails	PS1_u01b_num_help	PS1_u01b_first_interaction_time	PS1_u01b_time_on_task	PS1_u01b_num_cancel	PS1_u03a_num_help	PS1_u03a_first_interaction_time	PS1_u03a_time_on_task	PS1_u03a_num_switching_environment	PS1_u03a_num_cancel	PS1_u03a_seq_switching_environment	PS1_u06a_num_help	PS1_u06a_first_interaction_time	PS1_u06a_time_on_task	PS1_u06a_num_of_diff_visited_pages	PS1_u06a_num_of_page_revisits	PS1_u06a_num_of_page_visits	PS1_u06a_seq_visited_web_pages	PS1_u06a_seq_time_spent_on_web_pages	PS1_u06a_num_cancel	PS1_u06b_num_help	PS1_u06b_first_interaction_time	PS1_u06b_time_on_task	PS1_u06b_num_of_diff_visited_pages	PS1_u06b_num_of_page_revisits	PS1_u06b_num_of_page_visits	PS1_u06b_seq_visited_web_pages	PS1_u06b_seq_time_spent_on_web_pages	PS1_u06b_num_cancel	PS1_u21_num_help	PS1_u21_first_interaction_time	PS1_u21_time_on_task	PS1_u21_num_cancel	PS1_u04a_num_help	PS1_u04a_first_interaction_time	PS1_u04a_time_on_task	PS1_u04a_num_switching_environment	PS1_u04a_num_cancel	PS1_u04a_seq_switching_environment	PS2_u19a_num_help	PS2_u19a_first_interaction_time	PS2_u19a_time_on_task	PS2_u19a_num_switching_environment	PS2_u19a_num_cancel	PS2_u19a_seq_switching_environment	PS2_u19b_num_help	PS2_u19b_first_interaction_time	PS2_u19b_time_on_task	PS2_u19b_num_switching_environment	PS2_u19b_num_cancel	PS2_u19b_seq_switching_environment	PS2_u07_num_help	PS2_u07_first_interaction_time	PS2_u07_time_on_task	PS2_u07_num_of_diff_visited_pages	PS2_u07_num_of_page_revisits	PS2_u07_num_of_page_visits	PS2_u07_seq_visited_web_pages	PS2_u07_seq_time_spent_on_web_pages	PS2_u07_num_cancel	PS2_u02_num_of_created_emails	PS2_u02_num_of_diff_emails_views	PS2_u02_num_of_email_views	PS2_u02_num_of_revisited_emails	PS2_u02_seq_of_viewed_emails	PS2_u02_num_help	PS2_u02_first_interaction_time	PS2_u02_time_on_task	PS2_u02_num_of_diff_visited_pages	PS2_u02_num_of_page_revisits	PS2_u02_num_of_page_visits	PS2_u02_seq_visited_web_pages	PS2_u02_seq_time_spent_on_web_pages	PS2_u02_num_switching_environment	PS2_u02_num_cancel	PS2_u02_seq_switching_environment	PS2_u16_num_of_created_emails	PS2_u16_num_of_diff_emails_views	PS2_u16_num_of_email_views	PS2_u16_num_of_revisited_emails	PS2_u16_seq_of_viewed_emails	PS2_u16_num_help	PS2_u16_first_interaction_time	PS2_u16_time_on_task	PS2_u16_num_cancel	PS2_u11b_num_of_created_emails	PS2_u11b_num_of_diff_emails_views	PS2_u11b_num_of_email_views	PS2_u11b_num_of_revisited_emails	PS2_u11b_seq_of_viewed_emails	PS2_u11b_num_help	PS2_u11b_first_interaction_time	PS2_u11b_time_on_task	PS2_u11b_num_cancel	PS2_u23_num_of_created_emails	PS2_u23_num_of_diff_emails_views	PS2_u23_num_of_email_views	PS2_u23_num_of_revisited_emails	PS2_u23_seq_of_viewed_emails	PS2_u23_num_help	PS2_u23_first_interaction_time	PS2_u23_time_on_task	PS2_u23_num_of_diff_visited_pages	PS2_u23_num_of_page_revisits	PS2_u23_num_of_page_visits	PS2_u23_seq_visited_web_pages	PS2_u23_seq_time_spent_on_web_pages	PS2_u23_num_switching_environment	PS2_u23_num_cancel	PS2_u23_seq_switching_environment
ZA6712_GB.data	3890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	3891	0	5	7	2	u01a_item101|u01a_item102|u01a_item103|u01a_item104|u01a_item105|u01a_item104|u01a_item105	0	25799	67291	0	0	5	8	3	u01b_item101|u01b_item101|u01b_item102|u01b_item101|u01b_item102|u01b_item103|u01b_item104|u01b_item105	0	28734	206048	0	0	38922	104248	2	0	WB|SS|WB	0	12938	157401	2	1	3	u06a_default|u06a_default_txt3_popup|u06a_default	20562|2946|133893	0	0	33233	133297	7	8	15	main|unit06bpage1|main|unit06bpage3|main|unit06bpage5|u06b_pg5_txt5_popup|unit06bpage5|main|unit06bpage7|main|unit06bpage8|main|unit06bpage3|main	33377|12247|1374|7069|2036|9123|1667|5427|1980|6737|1804|16925|6929|10041|16561	0	1	20399	219374	2	0	32798	598061	45	0	MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	3892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	3893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	3894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	3895	0	4	5	1	u01a_item101|u01a_item101|u01a_item102|u01a_item104|u01a_item105	0	53289	139900	0	0	5	8	3	u01b_item101|u01b_item101|u01b_item102|u01b_item103|u01b_item104|u01b_item105|u01b_item102|u01b_item104	0	20537	139444	0	0	48646	148346	4	0	WB|SS|WB|SS|WB	0	38838	172302	2	1	3	u06a_default|u06a_default_txt3_popup|u06a_default	38838|3074|130390	0	0	13915	176849	6	16	22	main|unit06bpage1|main|unit06bpage3|main|unit06bpage5|main|unit06bpage7|main|unit06bpage8|main|unit06bpage3|main|unit06bpage7|main|unit06bpage8|main|unit06bpage5|main|unit06bpage1|main|unit06bpage3	14060|57477|1929|10698|2790|4158|2170|10585|3222|7341|2598|7583|3322|15184|2874|10836|2760|1919|1128|2700|1995|9520	0	0	55281	319514	0	0	26193	418201	6	0	MC|SS|MC|SS|MC|SS|MC	0	59332	72794	1	0	SS|MC	0	31120	144417	1	0	MC|SS	0	55950	162628	12	12	24	main|unit7page1|main|unit7page1|u07_pg1_txt7_popup|unit7page1|main|unit7page2|main|unit7page3|unit7page8|unit7page3|main|unit7page4|main|unit7page6|main|unit7page7|u07_pg7_txt4_popup|unit7page7|main|unit7page4|u07_pg4_popup6|book=page4	56131|11341|9855|2000|2532|1731|3941|3287|1643|6758|4190|3450|3253|11543|3310|11854|1915|5199|4591|1511|1668|8187|1472|1266	0	0	1	2	1	u02_item101|u02_item101	0	14149	67899	0	0	0			0	0	MC	1	6	8	2	u16_item101|u16_item102|item0|newmail1|item0|u16_item102|u16_item104|item10	0	38079	289340	0	0	6	6	0	u11b_item103|u11b_item113|u11b_item114|u11b_item186|u11b_item146|u11b_item294	0	22916	176807	0	0	1	1	0	u23_item305	0	15269	107817	7	4	11	main|unit23page5|main|unit23page1|unit23page12|u023_pg12_txt6_popup|unit23page12|MC|unit23page12|unit23page1|unit23page2|u023_pg2_txt22_popup	15269|9060|4078|7302|3184|3521|11347|8797|4834|3160|32901|4364	2	0	WB|MC|WB
ZA6712_GB.data	3896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	3898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	3899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	390	0	7	8	1	u01a_item101|u01a_item102|u01a_item103|u01a_item105|u01a_item102|u01a_item201|u01a_item202|u01a_item301	0	30529	153790	0	0	5	6	1	u01b_item101|u01b_item101|u01b_item102|u01b_item103|u01b_item104|u01b_item105	0	72002	270416	0	0	34256	337704	4	1	WB|SS|WB|SS|WB	0	53006	179894	4	3	7	u06a_default|u06a_default_txt3_popup|u06a_default|u06a_default_txt6_popup|u06a_default_txt12_popup|u06a_default|u06a_default_txt3_popup	53006|3588|15453|65458|30547|5561|6281	0	0	22899	43906	2	0	2	main|unit06bpage1	35873|8033	0	0	29332	272809	0	0	50750	214135	7	0	MC|SS|MC|SS|MC|SS|MC|SS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	3901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	3902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	3903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	3904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	85385	100167	1	0	SS|MC	0	40838	239685	4	0	MC|SS|MC|SS|MC	0	40557	65133	4	0	4	main|unit7page7|u07_pg7_popup6|book=page7	40798|20938|1067|2330	0	0	4	11	7	u02_item101|u02_item104|u02_item104|u02_item101|u02_item104|u02_item103|u02_item102|u02_item104|u02_item103|u02_item101|u02_item103	0	9113	184831	0	0	0			0	0	MC	0	4	5	1	u16_item101|u16_item102|u16_item103|u16_item104|u16_item103	0	29616	253169	0	0	13	14	1	u11b_item295|u11b_item103|u11b_item113|u11b_item114|u11b_item186|u11b_item146|u11b_item217|u11b_item220|u11b_item237|u11b_item241|u11b_item265|u11b_item289|u11b_item294|u11b_item295	0	36136	219354	0	0	0	0	0		0	15592	32276	4	1	5	main|unit23page1|unit23page12|u023_pg12_txt6_popup|unit23page12	15779|8287|2871|3356|1983	0	0	WB
ZA6712_GB.data	3905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	22485	0	0	SS	0	0	9883	0	0	MC	0	0	5271	1	0	1	main	5271	0	0	0	0	0		0	0	6482	0	0	0			0	0	MC	0	1	1	0	u16_item101	0	0	6614	0	0	0	0	0		0	0	7000	0	0	0	0	0		0	0	6700	1	0	1	main	6700	0	0	WB
ZA6712_GB.data	3906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	86492	120573	3	1	SS|MC|SS|MC	0	30189	165057	1	0	MC|SS	0	26037	168596	13	11	24	main|unit7page3|unit7page8|unit7page3|main|unit7page7|u07_pg7_popup6|unit7page7|main|unit7page4|main|unit7page2|main|unit7page1|u07_pg1_txt7_popup|unit7page1|main|unit7page6|u07_pg6_txt12_popup|unit7page6|main|unit7page4|u07_pg4_popup6|book=page4	26285|12659|6581|9127|7590|17564|2315|3174|8419|13269|9919|4927|2137|6627|2855|1631|3278|8785|6436|4362|3011|3503|1096|3046	0	0	4	8	4	u02_item101|u02_item102|u02_item103|u02_item104|u02_item103|u02_item102|u02_item104|u02_item104	0	15168	494344	6	48	54	main|unit02page3|main|MC|main|unit02page3|MC|unit02page3|MC|unit02page3|MC|unit02page3|u02_pg3_txt90|unit02page3|u02_pg3_txt90|unit02page3|MC|unit02page3|MC|unit02page3|MC|unit02page3|u02_pg3_txt90|unit02page3|u02_pg3_txt90|unit02page3|u02_pg3_txt90|unit02page3|u02_pg3_txt90|unit02page3|u02_pg3_txt90|unit02page3|u02_pg3_txt90|unit02page3|MC|unit02page3|u02_pg3_txt90|unit02page3|u02_pg3_txt90|unit02page3|u02_pg3_txt90|unit02page3|unit02page5|u02_pg5_txt21|unit02page5|MC|unit02page5|unit02page2|MC|unit02page2|MC|unit02page2|MC|unit02page2|unit02page3|u02_pg3_txt90|unit02page3|u02_pg3_txt90|unit02page3|u02_pg3_txt90|unit02page3|u02_pg3_txt90|unit02page3|unit02page5|u02_pg5_txt21|unit02page5	6391|17045|5171|12785|2416|6003|46653|24495|5998|6185|1734|22052|3589|4559|3433|2745|13878|18202|3512|8207|6279|4676|2368|3346|1696|3758|1764|3154|2011|3870|2006|2919|1588|3837|8559|8814|1561|3536|1475|4056|1775|9513|11500|1745|3492|9744|3799|5923|19480|16036|2541|4580|17390|6011|16516|1522|3193|1477|3571|1347|2949|1440|822|6931|1350|3504	26	0	MC|WP|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB	0	2	3	1	u16_item101|item0|u16_item101	0	30389	181073	0	0	0	0	0		0	17217	69442	0	0	1	1	0	u23_item305	0	16502	106892	6	8	14	main|unit23page1|unit23page2|unit23page12|u023_pg12_txt6_popup|unit23page12|MC|unit23page12|unit23page2|unit23page12|u023_pg12_txt6_popup|unit23page12|MC|unit23page12|unit23page2|u023_pg2_txt22_popup	16785|14401|21542|1953|2541|8008|1969|4396|7358|1704|2065|1024|4943|4888|4979|8336	4	1	WB|MC|WB|MC|WB
ZA6712_GB.data	3907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	96796	199522	1	0	SS|MC	0	0	45869	0	0	MC	0	0	34782	1	0	1	main	34782	0	0	0	0	0		0	0	59550	0	0	0			0	0	MC	0	1	1	0	u16_item101	0	0	7707	0	0	0	0	0		0	0	13632	0	0	0	0	0		0	0	7264	1	0	1	main	7264	0	0	WB
ZA6712_GB.data	3908	0	3	4	1	u01a_item101|u01a_item105|u01a_item102|u01a_item105	0	16651	58237	0	0	5	10	5	u01b_item101|u01b_item101|u01b_item102|u01b_item104|u01b_item105|u01b_item101|u01b_item103|u01b_item104|u01b_item105|u01b_item104	0	22174	172403	0	0	52025	102549	4	0	WB|SS|WB|SS|WB	0	25985	179260	2	3	5	u06a_default|u06a_default_txt3_popup|u06a_default|u06a_default_txt3_popup|u06a_default	25985|5298|30282|4473|113222	0	0	28712	87585	4	5	9	main|unit06bpage3|main|unit06bpage7|main|unit06bpage5|main|unit06bpage3|main	28746|15473|5087|14078|7475|3138|1866|5369|6353	0	0	38808	206235	0	0	33847	154172	5	0	MC|SS|MC|SS|MC|SS	0	14961	176236	3	0	SS|MC|SS|MC	0	19046	200192	7	0	MC|SS|MC|SS|MC|SS|MC|SS	0	30434	134789	11	7	18	main|unit7page1|u07_pg1_popup6|unit7page1|u07_pg1_txt7_popup|unit7page1|main|unit7page2|main|unit7page3|unit7page8|unit7page3|main|unit7page4|unit7page5|unit7page4|u07_pg4_popup6|book=page4	30469|18881|4039|5919|3296|3072|2849|6338|1509|3055|3307|3200|1842|27916|13139|1573|2014|2371	0	0	0	0	0		0	18702	24052	1	0	1	main	5349	1	0	MC|WB	0	3	3	0	u16_item101|u16_item102|u16_item104	0	20096	184573	0	0	3	6	3	u11b_item701|u11b_item702|u11b_item703|u11b_item702|u11b_item703|u11b_item703	0	6772	83608	0	0	1	1	0	u23_item305	0	17925	86698	6	4	10	main|unit23page1|unit23page12|u023_pg12_txt6_popup|unit23page12|MC|unit23page12|unit23page1|unit23page2|MC|unit23page2|u023_pg2_txt22_popup	18157|10165|7461|3922|2416|8802|9400|3540|14275|2339|4035|2186	4	0	WB|MC|WB|MC|WB
ZA6712_GB.data	3909	0	8	11	3	u01a_item101|u01a_item102|u01a_item103|u01a_item102|u01a_item103|u01a_item104|u01a_item105|u01a_item102|u01a_item202|u01a_item201|u01a_item301	0	62303	160091	0	0	5	10	5	u01b_item101|u01b_item101|u01b_item102|u01b_item103|u01b_item102|u01b_item103|u01b_item102|u01b_item104|u01b_item105|u01b_item102	0	18791	201019	0	0	51776	226403	6	0	WB|SS|WB|SS|WB|SS|WB	0	45245	220303	2	1	3	u06a_default|u06a_default_txt3_popup|u06a_default	45245|3399|171659	0	0	28590	39453	1	0	1	main	39453	0	0	20123	247599	0	0	18414	623368	52	0	MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC	0	48140	86378	3	0	SS|MC|SS|MC	0	42836	242128	8	0	MC|SS|MC|SS|MC|SS|MC|SS|MC	0	54200	126820	12	10	22	main|unit7page1|u07_pg1_txt7_popup|unit7page1|main|unit7page2|main|unit7page3|unit7page8|unit7page3|main|unit7page4|main|unit7page6|main|unit7page7|u07_pg7_txt4_popup|unit7page7|main|unit7page4|u07_pg4_popup6|book=page4	54426|9322|2983|1118|1693|5559|2516|3249|2839|1223|4039|10645|1974|3449|1796|5458|1865|1387|1860|5772|1533|2114	0	0	4	16	12	u02_item101|u02_item101|u02_item102|u02_item103|u02_item101|u02_item103|u02_item101|u02_item104|u02_item101|u02_item102|u02_item103|u02_item101|u02_item103|u02_item104|u02_item102|u02_item103	0	42140	638407	7	63	70	main|unit02page2|unit02page3|unit02page2|MC|unit02page2|unit02page1|unit02page3|MC|unit02page3|MC|unit02page3|unit02page2|MC|unit02page2|unit02page5|unit02page3|u02_pg3_txt90|unit02page3|MC|unit02page3|unit02page1|unit02page2|unit02page1|MC|unit02page1|MC|unit02page1|unit02page3|unit02page1|MC|unit02page1|unit02page2|unit02page1|MC|unit02page1|unit02page3|u02_pg3_txt90|unit02page3|MC|unit02page3|unit02page1|unit02page3|u02_pg3_txt90|unit02page3|unit02page1|MC|unit02page1|MC|unit02page1|unit02page3|u02_pg3_txt90|unit02page3|MC|unit02page3|unit02page1|unit02page3|unit02page1|MC|unit02page1|unit02page3|unit02page1|MC|unit02page1|unit02page3|u02_pg3_txt90|unit02page3|MC|unit02page3|unit02page1|MC|unit02page1|unit02page3|u02_pg3_txt90|unit02page3|unit02page2|unit02page1|MC|unit02page1|unit02page3|MC|unit02page3|u02_pg3_txt90|unit02page3|unit02page5|u02_pg5_txt21|unit02page5|u02_pg5_txt21|unit02page5	3858|9816|4099|9330|9013|6057|14956|15280|2871|11084|1707|1509|5229|21610|5271|8091|1933|2442|1502|15068|2856|9943|2253|6530|6664|10480|2497|10642|4012|8975|5454|2804|2405|19329|4239|2386|21394|1255|5816|7865|1835|4301|11483|1730|1276|12312|9393|15851|3770|1580|5671|1804|4553|6088|2132|12607|2797|9134|3907|21160|1954|5343|2175|1839|15876|1862|2915|5248|2368|10531|5654|5267|14025|1874|4116|2195|2034|9032|3431|18555|3299|7557|1548|1890|7387|1851|2772|1329|2125	40	0	MC|WP|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB	0	3	4	1	u16_item101|u16_item104|u16_item102|u16_item101	0	25931	90980	0	0	3	3	0	u11b_item701|u11b_item702|u11b_item703	0	19673	70958	0	0	3	3	0	u23_item115|u23_item119|u23_item305	0	10531	117791	8	10	18	main|MC|main|unit23page5|u023_pg5_txt4_popup|unit23page5|MC|unit23page5|MC|unit23page5|main|unit23page1|unit23page12|u023_pg12_txt6_popup|unit23page12|MC|unit23page12|unit23page1|main|unit23page1|unit23page2|u023_pg2_txt22_popup	10532|4868|2449|1749|2404|2134|1180|1387|21501|2848|3591|7841|2344|2628|1019|7585|3175|9133|7362|2657|17554|1850	8	0	WB|MC|WB|MC|WB|MC|WB|MC|WB
